price,volRemaining,typeID,range,orderID,volEntered,minVolume,bid,issueDate,duration,stationID,regionID,solarSystemID,jumps,
120.0,1000.0,44992,40,5383640381,1000,1,True,2019-03-16 09:44:26.000,90,60003760,10000002,30000142,0,
100.0,1.0,44992,-1,5403176194,1,1,True,2019-04-14 06:34:21.000,90,60003760,10000002,30000142,0,
100.0,500.0,44992,-1,5403299182,500,500,True,2019-04-14 10:24:23.000,90,60003760,10000002,30000142,0,
100.0,500.0,44992,-1,5407158511,500,1,True,2019-04-20 10:43:12.000,90,60003760,10000002,30000142,0,
100.0,500.0,44992,-1,5408640908,500,30,True,2019-04-22 12:13:31.000,90,60003760,10000002,30000142,0,
38.7,10000.0,44992,-1,5374636293,10000,1,True,2019-03-03 09:57:40.000,90,60003760,10000002,30000142,0,
10.0,100000.0,44992,-1,5382294419,100000,1,True,2019-03-14 08:06:21.000,90,60003760,10000002,30000142,0,
4.31,100000.0,44992,-1,5417959268,100000,1,True,2019-05-06 11:37:20.000,90,60006886,10000002,30000143,1,
4.0,100000.0,44992,-1,5367660539,100000,1,True,2019-02-21 04:41:02.000,90,60003760,10000002,30000142,0,
4.0,1.0,44992,-1,5389533626,1,1,True,2019-03-24 18:58:33.000,90,60003760,10000002,30000142,0,
4.0,500.0,44992,-1,5398855773,500,1,True,2019-04-07 15:27:28.000,90,60003760,10000002,30000142,0,
3.9,100000.0,44992,1,5351835669,100000,1,True,2019-04-17 16:52:05.000,90,60003466,10000002,30000142,0,
3.0,100000.0,44992,-1,5416852409,100000,1,True,2019-05-04 23:20:13.000,90,60003760,10000002,30000142,0,
2.0,100000.0,44992,-1,5408045507,100000,1,True,2019-04-21 14:58:54.000,90,60003760,10000002,30000142,0,
1.24,100000.0,44992,40,5090771540,100000,1,True,2019-03-09 08:11:28.000,90,60003760,10000002,30000142,0,
1.01,1.0,44992,-1,5422755671,1,1,True,2019-05-12 23:44:50.000,90,60000292,10000002,30000126,5,
1.0,500.0,44992,-1,5379977200,500,1,True,2019-03-10 19:39:28.000,90,60015027,10000002,30030141,4,
1.0,5000.0,44992,32767,5383030901,5000,1,True,2019-03-15 13:13:07.000,90,60003760,10000002,30000142,0,
1.0,5000.0,44992,32767,5388227534,5000,1,True,2019-03-23 03:51:28.000,90,60003760,10000002,30000142,0,
1.0,1.0,44992,-1,5388631036,1,1,True,2019-03-23 16:49:06.000,90,1028858195912,10000002,30000144,1,
1.0,1.0,44992,-1,5388635737,1,1,True,2019-03-23 16:55:14.000,90,1028858195912,10000002,30000144,1,
1.0,500.0,44992,40,5389353027,500,1,True,2019-03-24 14:53:19.000,90,60015027,10000002,30030141,4,
1.0,1.0,44992,-1,5392563332,1,1,True,2019-03-29 17:12:45.000,90,60003760,10000002,30000142,0,
1.0,10000.0,44992,-1,5398322777,10000,1,True,2019-04-06 22:24:03.000,90,60003760,10000002,30000142,0,
1.0,500.0,44992,40,5398857130,500,1,True,2019-04-07 15:29:01.000,90,60003760,10000002,30000142,0,
1.0,500.0,44992,32767,5401146807,500,1,True,2019-04-11 06:36:42.000,90,60003760,10000002,30000142,0,
1.0,500.0,44992,-1,5405069065,500,1,True,2019-04-17 01:44:31.000,90,60003760,10000002,30000142,0,
1.0,10000.0,44992,-1,5405157828,10000,1,True,2019-04-17 06:14:30.000,90,60003760,10000002,30000142,0,
1.0,100000.0,44992,-1,5405158334,100000,1,True,2019-04-17 06:16:01.000,90,60003760,10000002,30000142,0,
1.0,10000.0,44992,40,5405227456,10000,1,True,2019-04-17 09:30:25.000,90,60003760,10000002,30000142,0,
1.0,500.0,44992,-1,5406659639,500,1,True,2019-04-19 17:14:07.000,90,60003760,10000002,30000142,0,
1.0,1120.0,44992,-1,5414685256,1120,1,True,2019-05-01 21:37:09.000,90,60003760,10000002,30000142,0,
1.0,2000.0,44992,40,5420855274,2000,1,True,2019-05-10 17:37:50.000,90,60003760,10000002,30000142,0,
1.0,1.0,44992,1,5421515601,1,1,True,2019-05-11 14:09:50.000,30,1030524644061,10000002,30000155,4,
1.0,100000.0,44992,32767,5423369563,100000,1,True,2019-05-13 22:25:09.000,90,60003760,10000002,30000142,0,
0.02,15000000.0,44992,-1,5414735905,15000000,1,True,2019-05-01 23:36:58.000,90,60003760,10000002,30000142,0,
0.02,3000.0,44992,1,5379614764,3000,100,True,2019-05-11 22:02:33.000,90,1028858195912,10000002,30000144,1,
0.02,3500.0,44992,1,5386845862,3500,20,True,2019-05-11 22:02:46.000,90,1028858195912,10000002,30000144,1,
0.01,500.0,44992,-1,5371248779,500,1,True,2019-02-26 14:45:37.000,90,60003760,10000002,30000142,0,
0.01,501.0,44992,3,5371249494,501,1,True,2019-02-26 14:47:12.000,90,60003760,10000002,30000142,0,
0.01,1000000.0,44992,1,5374638169,1000000,1,True,2019-03-03 10:00:49.000,90,60003760,10000002,30000142,0,
0.01,10000.0,44992,-1,5378967118,10000,1,True,2019-03-09 16:11:33.000,90,60003760,10000002,30000142,0,
0.01,999999.0,44992,-1,5381363909,999999,999999,True,2019-03-12 21:04:11.000,90,60003760,10000002,30000142,0,
0.01,1120.0,44992,1,5383325023,1120,1,True,2019-03-15 21:39:57.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325120,1120,1,True,2019-03-15 21:40:08.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325270,1120,1,True,2019-03-15 21:40:19.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325433,1120,1,True,2019-03-15 21:40:27.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325497,1120,1,True,2019-03-15 21:40:35.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325589,1120,1,True,2019-03-15 21:40:43.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325717,1120,1,True,2019-03-15 21:40:51.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325836,1120,1,True,2019-03-15 21:41:04.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325901,1120,1,True,2019-03-15 21:41:14.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383325946,1120,1,True,2019-03-15 21:41:23.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,1,5383326078,1120,1,True,2019-03-15 21:41:32.000,90,1028858195912,10000002,30000144,1,
0.01,500.0,44992,-1,5391424860,500,1,True,2019-03-27 19:16:29.000,90,60003760,10000002,30000142,0,
0.01,1500.0,44992,-1,5395458448,1500,1,True,2019-04-02 15:43:39.000,90,60015027,10000002,30030141,4,
0.01,1515.0,44992,32767,5396902516,1515,1,True,2019-04-04 22:13:46.000,90,1028858195912,10000002,30000144,1,
0.01,1151.0,44992,32767,5396902866,1151,1,True,2019-04-04 22:14:21.000,90,1028858195912,10000002,30000144,1,
0.01,1120.0,44992,32767,5396903149,1120,1,True,2019-04-04 22:14:48.000,90,1028858195912,10000002,30000144,1,
0.01,500.0,44992,-1,5399887916,500,1,True,2019-04-09 03:03:37.000,90,60003760,10000002,30000142,0,
0.01,1000.0,44992,5,5382412144,1000,1,True,2019-04-10 23:44:30.000,90,1028858195912,10000002,30000144,1,
0.01,500.0,44992,40,5402391001,500,1,True,2019-04-13 06:32:42.000,90,60003460,10000002,30000142,0,
0.01,100000.0,44992,0,5407585764,100000,1,True,2019-04-20 22:33:53.000,90,60003760,10000002,30000142,0,
0.01,100000000.0,44992,32767,5410022290,100000000,1,True,2019-04-24 17:03:51.000,90,60003760,10000002,30000142,0,
0.01,100000000.0,44992,-1,5410422808,100000000,1,True,2019-04-25 09:54:14.000,90,60003760,10000002,30000142,0,
0.01,1000000.0,44992,40,5410423117,1000000,1,True,2019-04-25 09:55:11.000,90,60003760,10000002,30000142,0,
0.01,10000.0,44992,40,5413069139,10000,1,True,2019-04-29 08:12:31.000,90,60003760,10000002,30000142,0,
0.01,3000000.0,44992,30,5413642083,3000000,1,True,2019-04-30 07:42:46.000,90,60003760,10000002,30000142,0,
0.01,9999901.0,44992,32767,5418986310,9999901,1,True,2019-05-07 22:13:37.000,90,1030504022540,10000002,30000145,1,
0.01,10000.0,44992,1,5419792637,10000,1,True,2019-05-09 04:25:40.000,90,1030504022540,10000002,30000145,1,
0.01,976753.0,44992,32767,5420575254,976753,1,True,2019-05-10 09:16:48.000,90,1030524644061,10000002,30000155,4,
0.01,100000000.0,44992,40,5420830703,100000000,1,True,2019-05-10 17:03:34.000,90,60003760,10000002,30000142,0,
0.01,10000000.0,44992,40,5420861033,10000000,1,True,2019-05-10 17:46:34.000,90,60003760,10000002,30000142,0,
0.01,1000.0,44992,32767,5421266889,1000,1,True,2019-05-11 06:57:13.000,90,1030524644061,10000002,30000155,4,
0.01,1000000.0,44992,32767,5423369827,1000000,1,True,2019-05-13 22:25:55.000,90,60003760,10000002,30000142,0,
0.01,10000.0,44992,1,5423531036,10000,20,True,2019-05-14 05:43:25.000,90,1030553602778,10000002,30000145,1,
0.01,1000.0,44992,32767,5423624341,1000,1,True,2019-05-14 10:05:13.000,90,1030553602778,10000002,30000145,1,
0.01,1000.0,44992,1,5423624437,1000,1,True,2019-05-14 10:05:32.000,90,1030553602778,10000002,30000145,1,
0.01,2000.0,44992,1,5423624479,2000,1,True,2019-05-14 10:05:43.000,90,1030553602778,10000002,30000145,1,
0.01,1.0,44992,0,5424820042,1,1,True,2019-05-16 06:43:49.000,90,60003760,10000002,30000142,0,
